date,game_type,home_team ,score_for,away team,score_against
2012-02-20,regular_season,Los Angeles Lakers,103,Portland Trail Blazers,92
2012-02-20,regular_season,Milwaukee Bucks,90,Orlando Magic,93
2012-02-20,regular_season,New York Knicks,92,New Jersey Nets,100
2012-02-20,regular_season,Oklahoma City Thunder,101,New Orleans Hornets,93
2012-02-20,regular_season,Phoenix Suns,104,Washington Wizards,88
2012-02-20,regular_season,Utah Jazz,102,San Antonio Spurs,106
2012-02-21,regular_season,Cleveland Cavaliers,101,Detroit Pistons,100
2012-02-21,regular_season,Indiana Pacers,117,New Orleans Hornets,108
2012-02-21,regular_season,Memphis Grizzlies,89,Philadelphia 76ers,76
2012-02-21,regular_season,Miami Heat,120,Sacramento Kings,108
2012-02-21,regular_season,Portland Trail Blazers,137,San Antonio Spurs,97
2012-02-22,regular_season,Charlotte Bobcats,88,Indiana Pacers,102
2012-02-22,regular_season,Chicago Bulls,110,Milwaukee Bucks,91
2012-02-22,regular_season,Cleveland Cavaliers,84,New Orleans Hornets,89
2012-02-22,regular_season,Dallas Mavericks,91,Los Angeles Lakers,96
2012-02-22,regular_season,Houston Rockets,93,Philadelphia 76ers,87
2012-02-22,regular_season,Los Angeles Clippers,103,Denver Nuggets,95
2012-02-22,regular_season,Minnesota Timberwolves,100,Utah Jazz,98
2012-02-22,regular_season,New Jersey Nets,91,Orlando Magic,108
2012-02-22,regular_season,New York Knicks,99,Atlanta Hawks,82
2012-02-22,regular_season,Oklahoma City Thunder,119,Boston Celtics,104
2012-02-22,regular_season,Phoenix Suns,104,Golden State Warriors,106
2012-02-22,regular_season,Toronto Raptors,103,Detroit Pistons,93
2012-02-22,regular_season,Washington Wizards,107,Sacramento Kings,115
2012-02-23,regular_season,Atlanta Hawks,83,Orlando Magic,78
2012-02-23,regular_season,Denver Nuggets,99,San Antonio Spurs,114
2012-02-23,regular_season,Miami Heat,102,New York Knicks,88
2012-02-23,regular_season,Oklahoma City Thunder,100,Los Angeles Lakers,85
2012-02-28,regular_season,Chicago Bulls,99,New Orleans Hornets,95
2012-02-28,regular_season,Cleveland Cavaliers,83,Boston Celtics,86
2012-02-28,regular_season,Dallas Mavericks,92,New Jersey Nets,93
2012-02-28,regular_season,Detroit Pistons,68,Philadelphia 76ers,97
2012-02-28,regular_season,Houston Rockets,88,Toronto Raptors,85
2012-02-28,regular_season,Indiana Pacers,102,Golden State Warriors,78
2012-02-28,regular_season,Los Angeles Clippers,97,Minnesota Timberwolves,109
2012-02-28,regular_season,Milwaukee Bucks,119,Washington Wizards,118
2012-02-28,regular_season,Sacramento Kings,103,Utah Jazz,96
2012-02-29,regular_season,Atlanta Hawks,82,Golden State Warriors,85
2012-02-29,regular_season,Boston Celtics,102,Milwaukee Bucks,96
2012-02-29,regular_season,Denver Nuggets,104,Portland Trail Blazers,95
2012-02-29,regular_season,Detroit Pistons,109,Charlotte Bobcats,94
2012-02-29,regular_season,Los Angeles Lakers,104,Minnesota Timberwolves,85
2012-02-29,regular_season,Memphis Grizzlies,96,Dallas Mavericks,85
2012-02-29,regular_season,New Orleans Hornets,84,Toronto Raptors,95
2012-02-29,regular_season,New York Knicks,120,Cleveland Cavaliers,103
2012-02-29,regular_season,Philadelphia 76ers,88,Oklahoma City Thunder,92
2012-02-29,regular_season,San Antonio Spurs,89,Chicago Bulls,96
2012-02-29,regular_season,Utah Jazz,104,Houston Rockets,83
2012-02-29,regular_season,Washington Wizards,95,Orlando Magic,102
2012-03-01,regular_season,Orlando Magic,102,Oklahoma City Thunder,105
2012-03-01,regular_season,Phoenix Suns,104,Minnesota Timberwolves,95
2012-03-01,regular_season,Portland Trail Blazers,93,Miami Heat,107
2012-03-01,regular_season,Sacramento Kings,100,Los Angeles Clippers,108
2012-03-02,regular_season,Atlanta Hawks,99,Milwaukee Bucks,94
2012-03-02,regular_season,Boston Celtics,107,New Jersey Nets,94
2012-03-02,regular_season,Cleveland Cavaliers,91,Chicago Bulls,112
2012-03-02,regular_season,Houston Rockets,105,Denver Nuggets,117
2012-03-02,regular_season,Los Angeles Lakers,115,Sacramento Kings,107
2012-03-02,regular_season,New Orleans Hornets,97,Dallas Mavericks,92
2012-03-02,regular_season,Philadelphia 76ers,105,Golden State Warriors,83
2012-03-02,regular_season,Phoenix Suns,81,Los Angeles Clippers,78
2012-03-02,regular_season,San Antonio Spurs,102,Charlotte Bobcats,72
2012-03-02,regular_season,Toronto Raptors,99,Memphis Grizzlies,102
2012-03-02,regular_season,Utah Jazz,99,Miami Heat,98
2012-03-03,regular_season,Atlanta Hawks,97,Oklahoma City Thunder,90
2012-03-03,regular_season,Dallas Mavericks,102,Utah Jazz,96
2012-03-03,regular_season,Memphis Grizzlies,100,Detroit Pistons,83
2012-03-03,regular_season,New Orleans Hornets,84,Indiana Pacers,102
2012-03-03,regular_season,Orlando Magic,114,Milwaukee Bucks,98
2012-03-03,regular_season,Portland Trail Blazers,110,Minnesota Timberwolves,122
